Video ID,Title,Description,URL,Published At,View Count
-6odQH5E2Tc,UNNES TV - Dukungan Teknologi Pembelajaran UNNES,"#UnnesTV kali ini akan membahas tentang dukungan teknologi pembelajaran yang diterapkan di UNNES untuk mendukung terciptanya Digital Smart Campus.

Link Panduan : https://drive.google.com/file/d/11lBy8uwhq75JN10ecUcEDli6avXDGgrN/view?usp=sharing

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=-6odQH5E2Tc,2023-01-30T11:38:50Z,467
V8xsTK423mk,UNNES TV - Begini Cara Menyelesaikan Skripsi Tesis Disertasi Secara Cepat dan Hasil Memuaskan,"#UnnesTV kali ini akan membahas tentang Cara Menyelesaikan Skripsi Tesis Disertasi Secara Cepat dan Hasil Memuaskan

#DosenTheSeries #DTS 

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=V8xsTK423mk,2023-01-27T11:30:10Z,940
Cah0NVAOxQ0,UNNES TV - Bagaimana Mencegah Kematian Mendadak Saat Berolahraga? Begini Menurut Prof Mahalul Azam,"#UnnesTV kali ini akan membahas tentang Bagaimana Mencegah Kematian Mendadak Saat Berolahraga

Pada orasi ilmiah Prof. Dr. dr. Mahalul Azam, M. Kes. Profesor Bidang Ilmu Kesehatan Masyarakat,
dari seluruh kematian mendadak merupakan kasus kematian jantung mendadak saat olahraga.

Dari pengamatan kami melalui media informasi dari tahun 2007-2017 setidaknya diberitakan 29 kasus SD akibat aktivitas olahraga.
Sebagian besar (41%) dipicu bersepeda, 27,5% sepakbola dan futsal, 14% berlari, 7,5% tenis dan sisanya jenis olahraga lainnya.

#pakar #jantung #epidemiologi #ekg #aed #cpr 

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=Cah0NVAOxQ0,2023-01-26T11:30:08Z,806
57ARBnnIiPI,🔴 [ LIVE ] Google Workspace for Education Skill Boost bersama Refo Indonesia,"#google #workspace #education #kemendikbud #unnes

Google Workspace for Education Skill Boost

🏫 YouTube
📅 Rabu, 25 Januari 2023

Streamed with ❤️ by @unnestv 
Hak Cipta Sepenuhnya Milik UNNES TV",https://www.youtube.com/watch?v=57ARBnnIiPI,2023-01-25T18:33:49Z,249
QofiXG1ykNs,UNNES TV - Cari Tahu Yuk Gizi yang Seimbang untuk Atlet,"#UnnesTV kali ini akan membahas tentang apa saja yang dibutuhkan oleh seorang atlet olah raga?, apa keuntungan makan gorengan untuk atlet? Natalia Desy dosen prodi gizi Fakultas Ilmu Keolahragaan UNNES akan menyampaikan apa saja yang dibutuhkan agar tetap berprestasi.

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id

#gizi #harigizinasional #gorengan #gorenganenak #atlet #latihan #prestasi",https://www.youtube.com/watch?v=QofiXG1ykNs,2023-01-25T05:18:10Z,1820
L0ksVgroRz0,UNNES TV - Langkah Agar Revisi Skripsi Cepat Selesai | #skripsi #wisuda,"#UnnesTV kali ini akan membahas tentang langkah-langkah dan tips yang dapat Sobat UNNES lakukan untuk menyelesaikan skripsi dengan cepat dan tuntas. Ingat Wisuda di Depan Mata.

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=L0ksVgroRz0,2023-01-24T11:30:07Z,281
ERU5994W4pE,UNNES TV - Cari Tahu Yuk Cara Menangani dan Menangkap Ular Serta Memahami Jenis Ular di Sekitar Kita,"#UnnesTV kali ini akan membahas tentang Cari Tahu Yuk Cara Menangani dan Menangkap Ular Serta Memahami Jenis Ular di Sekitar Kita

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=ERU5994W4pE,2023-01-20T11:00:08Z,531
Hb6Dw673XLA,UNNES TV - SATUAN PENGAMAN IDEALNYA SEPERTI APA?,"#UnnesTV kali ini akan membahas tentang apa saja yang dilakukan satuan pengamanan UNNES dalam rangka HUT Satuan Pengamanan, Rokhi berbincang dengan Babinsa dan Bhabinkamtibmas Sekaran.

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id

#satpamunnes #babinsa #bhabinkamtibmas #bhabinkamtibmaspolri #security",https://www.youtube.com/watch?v=Hb6Dw673XLA,2023-01-19T11:00:18Z,521
BjRj4Ag2WnY,🔴 [ LIVE ] Sosialisasi Seleksi Beasiswa Bank Indonesia dan Manfaat Bergabung GenBI Tahun 2023,"#bi #genbi #beasiswa #kemendikbud #unnes

Sosialisasi Seleksi Beasiswa Bank Indonesia dan Manfaat Bergabung GenBI Tahun 2023

🏫 YouTube
📅 Selasa, 17 Januari 2023

Streamed with ❤️ by @unnestv 
Hak Cipta Sepenuhnya Milik UNNES TV",https://www.youtube.com/watch?v=BjRj4Ag2WnY,2023-01-17T18:41:36Z,799
1RZbpTm6LAY,UNNES TV - TIPS MENGHADAPI SIDANG SKRIPSI,"#UnnesTV kali ini akan membahas tentang tims yang dapat dilakukan Sobat UNNES untuk menghadapi sidang skripsi.

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=1RZbpTm6LAY,2023-01-16T11:30:00Z,445
WD6JFVN9YUI,UNNES TV - Kata Pakar Prof Ilmu Etika dan Kebijakan Pembangunan tentang Pedagang Kaki Lima,"#UnnesTV kali ini akan membahas tentang PKL(Pedagang Kaki Lima) yang menjadi objek penelitian Prof. Dr. Eko Handoyo, M. Si. Bagaimana perbedaan PKL sebelum dan sesudah tahun 2012 dimana keluar PP No125 Tahun 2012?  Simak video selengkapnya


Link download 
PP No 125 Tahun 2012
https://peraturan.bpk.go.id/Home/Download/69285/Peraturan%20Presiden%20No%20125%20Tahun%202012.pdf
UU No 39 Tahun 1999
https://peraturan.bpk.go.id/Home/Download/33861/UU%20Nomor%2039%20Tahun%201999.pdf
 
Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id
#pkl #pemberdayaanmasyarakat #pemberdayaan #kebijakan #pembangunan",https://www.youtube.com/watch?v=WD6JFVN9YUI,2023-01-12T05:15:01Z,480
LYeEFrPMUS4,🔴 [ LIVE ] Sosialisasi Seleksi Nasional Penerimaan Mahasiswa Baru (SNPMB) 2023,"#snpmb #snbp #snbt #kemendikbud #unnes

Acara Sosialisasi Seleksi Nasional Penerimaan Mahasiswa Baru (SNPMB) 2023

🏫 YouTube
📅 Selasa, 10 Januari 2023

Streamed with ❤️ by @unnestv
Hak Cipta Sepenuhnya Milik UNNES TV",https://www.youtube.com/watch?v=LYeEFrPMUS4,2023-01-10T20:04:32Z,2763
H8D6z16EQpE,UNNES TV -  SOSIALISASI DAN STRATEGI #SNPMB 2023,"#UnnesTV kali ini akan membahas tentang sosialisasi dan strategi lolos SNPMB 2023

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=H8D6z16EQpE,2023-01-10T11:30:05Z,2233
4Krbqq5gt54,UNNES TV - Dapatkan Penghasilan Tambahan dengan Bergabung di UNSSAF UNNES,"#UnnesTV kali ini akan membahas tentang cara Sobat UNNES menghasilkan cuan tanpa memerlukan modal yang banyak.

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=4Krbqq5gt54,2023-01-05T09:22:24Z,754
wx0SqKyUK64,UNNES TV - Selamat & Sukses HUT ke-42 Satpam UNNES #UNNESUpdate,"#UnnesTV kali ini akan membahas tentang Rektor Universitas Negeri Semarang (UNNES) menyebut Satuan Pengamanan (Satpam) sebagai wajah universitas karena mereka adalah orang yang memberikan kesan pertama bagi peningkatan reputasi UNNES.

“Biasanya orang menilai dari depan dan yang di depan adalah Satuan Pengamanan dan ini harus dipahami. Eksistensi satpam betul-betul penting dalam memberikan kesan pertama bagi peningkatan reputasi. Untuk itu Jadilah Satuan Pengamanan yang dapat diandalkan”.

Hal tersebut disampaikan Rektor UNNES Prof Dr S Martono MSi saat peringatan HUT ke-42 Satuan Pengamanan Universitas Negeri Semarang dengan tema Bersinergi, Peduli untuk Sesama, Jumat (30/12).

Selain itu, Rektor UNNES mengatakan Satuan Pengamanan berperan penting untuk menjaga lingkungan UNNES agar tetap kondusif dan keamanan.

“Ketertiban Universitas Negeri Semarang ada di tangan Saudara. Wujudkan keadaan yang semakin baik dan semakin tertaib untuk kita maupun masyarakat,” jelas Prof Martono.

Sementara itu, Wakil Rektor Bidang Umum dan Keuangan Prof Heri Yanto MBA PhD mengatakan dalam melaksanakan tugasnya, seorang petugas Satpam harus memiliki profesionalitas dalam bekerja.

“Ini menjadi kewajiban dan komitmen yang harus diikuti serta dipatuhi untuk mewujudkan UNNES menjadi Universitas Bereputasi Dunia, Pelopor Kecemerlangan Pendidikan yang Berwawasan Konservasi,” ungkap Prof Heri Yanto.

Peringatan HUT ke-42 Satuan Pengamanan Universitas Negeri Semarang diikuti seluruh Satpam di lingkungan UNNES. Selain itu juga ditunjukkan kesigapan, ketangkasan dan ketertiban Satpam dalam menjalankan tugas seperti PBB, kesigapan penanganan demo, pengetahuan dalam menangani ular berbisa.

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=wx0SqKyUK64,2023-01-04T11:00:08Z,647
m1Jw0pzzBxE,"UNNES TV - Terima Kasih 2022, Mari Wujudkan Bersama Resolusi Tahun 2023","Tahun baru haruslah menjadikan kita terus berkomitmen, untuk menjaga bahwa UNNES ingin mencapai sebuah perguruan tinggi yang unggul dan bereputasi. Siapkan hal-hal yang terkait dengan refleksi tahun 2022 untuk merumuskan langkah-langkah yang kita targetkan di tahun 2023. Di tahun 2023, harus tetapkan target, dan capai target tersebut dengan strategi yang labih inovatif dan luar biasa. Maknai sebagai suatu perubahan untuk peningkatan prestasi. Selamat tahun baru 2023....

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=m1Jw0pzzBxE,2022-12-31T09:26:50Z,1138
z_qzhdChPww,UNNES TV - Tips dan Cerita Menarik dari Peraih Gold Medal YFF 2022 Singapore - Davit Ingsani,"#UnnesTV kali ini akan mengulik tips dan cerita menarik peraih Gold Medal YFF 2022 Singapore.

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=z_qzhdChPww,2022-12-29T13:23:44Z,266
DgEc67GP_c8,UNNES TV - Cek Artikel dengan Turnitin Hasilnya 0%,"#UnnesTV kali ini akan membahas tentang artikel yang dicek dengan turnitin dan menghasilkan kemiripan 0%, wajarkah? Kenapa dicek dengan turnitin menghasilkan kemiripan 0%

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id

#turnitin #turnitinnolpersen #plagiarisme",https://www.youtube.com/watch?v=DgEc67GP_c8,2022-12-23T11:15:01Z,1332
88CCUxctGa8,UNNES TV - Cara Mendapatkan Repeat Order dalam Dunia Seni Pertunjukan,"#UnnesTV kali ini akan membahas tentang bagaimana tetap eksis dan mendapatkan repeat order dalam dunia seni pertunjukan panggung. Rimasari menyampaikan beberapa hal yang bisa sobat UNNES lakukan untuk mendapatkan hati client.

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id

#entertainment #repeatorder #eksis #senipertunjukan #py #pertunjukan #showbiz",https://www.youtube.com/watch?v=88CCUxctGa8,2022-12-21T11:00:04Z,178
mqDpny9ikc4,🔴 [ LIVE ] Anugerah UNNES Green School Ranking Tingkat Nasional Tahun 2022,"#anugerah #ugsr #kemendikbud #unnes

Acara Anugerah UNNES Green School Ranking Tingkat Nasional Tahun 2022

🏫 Auditorium Prof Wuryanto UNNES
📅 Selasa, 20 Desember 2022

Streamed with ❤️ by @unnestv
Hak Cipta Sepenuhnya Milik UNNES TV",https://www.youtube.com/watch?v=mqDpny9ikc4,2022-12-20T16:18:29Z,2258
zhNb0K8Fibs,"🔴 [ LIVE ] Pengukuhan & Orasi Ilmiah Guru Besar FIS, FMIPA, FT & FIK UNNES - Kamis 15 Desember 2022","#pengukuhan #profesor #kemendikbud #gurubesar #unnes

Acara Pengukuhan Guru Besar dan Orasi Ilmiah FIS, FMIPA, FT & FIK UNNES Universitas Negeri Semarang
- Prof. Dr. dr. Mahalul Azam, M.Kes.
- Prof. Dr. Wiwi Isnaeni, M.S.
- Prof. Dr. Yeri Sutopo, M.Pd., M.T.
- Prof. Dr. Margareta Rahayuningsih, S.Si., M.Si.
- Prof. Dr. Eko Handoyo, M.Si.

🏫 Auditorium Prof Wuryanto UNNES
📅 Kamis, 15 Desember 2022

Streamed with ❤️ by @unnestv
Hak Cipta Sepenuhnya Milik UNNES TV",https://www.youtube.com/watch?v=zhNb0K8Fibs,2022-12-15T16:29:31Z,1528
M0d4ZSK1-DM,UNNES TV - Fasilitas Rumah Ilmu | Episode 01,"#UnnesTV kali ini akan membahas tentang apa saja layanan yang disediakan oleh Rumah Ilmu UNNES.

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=M0d4ZSK1-DM,2022-12-02T13:02:34Z,1190
QR4dc5fkSEg,🔴 [ LIVE ] Gema Nusantara Program Pertukaran Mahasiswa Merdeka 2 Inbound UNNES Tahun 2022,"🎓 Gema Nusantara Program Pertukaran Mahasiswa Merdeka UNNES
📅  Kamis, 01 Desember 2022
🏛️ Auditorium Universitas Negeri Semarang

#pmm #unnes #kemendikbud

Stream with ❤ by  @unnestv",https://www.youtube.com/watch?v=QR4dc5fkSEg,2022-12-01T20:40:44Z,1348
X3ZdDnUwwsA,"🔴 [ LIVE ] Upacara Wisuda ke-113 Universitas Negeri Semarang (UNNES), Jumat 25 Nov 2022 (Hari 2)","🎓 Upacara Wisuda ke-113 Hari Kedua Universitas Negeri Semarang (UNNES)
📅  Jumat, 25 November 2022
🏛️ Auditorium Universitas Negeri Semarang

#wisuda #unnes #kemendikbud

Stream with ❤ by  @unnestv",https://www.youtube.com/watch?v=X3ZdDnUwwsA,2022-11-25T03:24:03Z,8137
lY9dvfwComQ,"🔴 [ LIVE ] Upacara Wisuda ke-113 Universitas Negeri Semarang (UNNES), Kamis 24 Nov 2022 (Hari 1)","🎓 Upacara Wisuda ke-113 Hari Kedua Universitas Negeri Semarang (UNNES)
📅  Kamis, 24 November 2022
🏛️ Auditorium Universitas Negeri Semarang

#wisuda #unnes #kemendikbud

Stream with ❤ by  @UNNES TV",https://www.youtube.com/watch?v=lY9dvfwComQ,2022-11-24T04:19:59Z,12202
w9Iib12OZzQ,UNNES TV - Bagaimana Menjadi Seorang Wirausaha Episode 2,"#UnnesTV kali ini melanjutkan bahasan tentang bagaimana menjadi seorang wirausaha bagi sobat UNNES bersama Dr. Moh. Solehatul Mustofa, M.A.
episode 2 membahas bagaimana mengenali potensi diri dan mengembangkan usaha. 

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id

#wirausaha #alumni #berpikirkreatif #mandiri #potensidiri #pengembangan",https://www.youtube.com/watch?v=w9Iib12OZzQ,2022-11-22T11:00:30Z,122
-tPpz2bTOSQ,UNNES TV - #UNNESUpdate Edutech Asia Singapore,"#UnnesTV kali ini akan memperlihatkan perjalanan UNNES menjadi Delegasi Perguruan Tinggi di Edutech Asia

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=-tPpz2bTOSQ,2022-11-21T11:00:00Z,108
6pOHLBJu50Y,UNNES TV - Presentasi Yang Nggak Itu-itu Saja,"#UnnesTV kali ini akan membahas tentang bagaimana menyampaikan presentasi didepan kelas oleh Tutik Wijaya Dosen FIS UNNES

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

https://www.vecteezy.com/free-vector/grunge
Grunge Vectors by Vecteezy

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id

#presentasi #komunikasipublik #panjipragiwaksono #ngomong",https://www.youtube.com/watch?v=6pOHLBJu50Y,2022-11-21T01:00:02Z,235
HgtvG5tZK6M,UNNES TV - Cek Plagiarisme Lewat turnitin.com,"#turnitin #turnitinclassid #turnitinfreeaccount #turnitingratis  #UnnesTV kali ini memberikan informasi bagaimana cek plagiarisme melalui turnitin

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=HgtvG5tZK6M,2022-11-18T02:15:00Z,5864
obHVQfnduBk,"UNNES TV - Mahasiswa Denmark Belajar Pencak Silat, Menari, Gamelan hingga Membatik","#UnnesTV kali ini akan membahas tentang Mahasiswa Denmark Belajar Pencak Silat, Menari, Gamelan hingga Membatik

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=obHVQfnduBk,2022-11-17T11:10:23Z,865
Xy6hux9oSNI,UNNES TV - Cara Klaim Office 365 Original! Klaim Sekarang Juga Gratisss!,"#UnnesTV kali ini akan membahas tentang cara klaim Office 365 secara gratis bagi sobat UNNES semua. Ikutin videonya ya...

Useful Links:
- http://ult.unnes.ac.id/
- https://ult.unnes.ac.id/microsoft-office-365/
- https://www.instagram.com/ult.unnes/

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=Xy6hux9oSNI,2022-11-16T06:00:18Z,3527
6OIrG4ecd0U,UNNES TV - Bagaimana Menjadi Seorang Wirausaha Episode 1,"#UnnesTV kali ini akan membahas tentang bagaimana menjadi seorang wirausaha bagi sobat UNNES bersama Dr. Moh. Solehatul Mustofa, M.A.
Mahasiswa setelah lulus diharapkan dapat bekerja dan mendapatkan gaji minimal 1,2 x UMR, melanjutkan studi atau menjadi wirausaha.

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id

#wirausaha #alumni #berpikirkreatif #mandiri",https://www.youtube.com/watch?v=6OIrG4ecd0U,2022-11-14T08:39:07Z,131
k5wj2qsIO14,UNNES TV - Kajian Budaya Jawa Macapat Sinom Serat Wedhatama,"#UnnesTV kali ini akan membahas tentang salah satu tembang macapat ""sinom"" dan mengajak sobat UNNES mempelajari piwulang untuk para pangeran pada masa  lalu

00:00:00 Intro
00:01:39 Tembang Sinom
00:03:54 Penjabaran Sinom

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id

===================== ( Backsound by Framelens Audio Visual ) =====================
Tunjukan apresiasimu terhadap karya Framelens Audio Visual dengan berdonasi di :
https://sociabuzz.com/robyardiyansah/donate
Link Download ( High Quality ) :
https://bit.ly/31Gvm4P
//Custom Backsound eksklusif & sesuai permintaan :
https://fastwork.id/user/robyardi/photography-video-other-53040166
===================== ( Backsound by Framelens Audio Visual ) =====================",https://www.youtube.com/watch?v=k5wj2qsIO14,2022-11-11T04:48:00Z,881
19SXgltMLMk,UNNES TV - Makna Pahlawan Bagi Sobat UNNES | Dalam Rangka #haripahlawan 10 November,"#haripahlawan #UnnesTV kali ini mempersembahkan makna Pahlawan bagi sobat UNNES

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=19SXgltMLMk,2022-11-10T09:20:17Z,369
Q8pzuRLJjb4,UNNES TV - Pirolisis Biomassa menjadi Bio-oil sebagai Bahan Bakar Alternatif Terbaharukan,"#Biomassa #biooil #pirolisis #UnnesTV kali ini akan membahas tentang pirolisis biomassa menjadi bio-oil sebagai upaya menciptakan bahan bakar alternatif yang terbarukan. Gagasan ini penting karena saat ini masyarakat dunia masih mengalami kebergantungan dengan bahan bakar berbasis fosil yang tidka ramah lingkungan. Sebagian besar bahan bakar yang digunakan di industry dan rumah tangga masih mengandalkan bahan bakar fosil sehingga berdampak buruk terhadap kelestarian lingkungan.

Upaya pemanfaatan biomassa dengan mengubahnya menjadi bio-oil yang dilakukan Prof Dewi Selvia Fardhanti perlu didorong agar menjadi dapat diaplikasikan dalam skala besar. Pengurangan emisi karbon dengan mengedepankan penggunaan bio-oil akan sangat besar dampaknya bagi lingkungan.

Website: https://tv.unnes.ac.id
Spotify: https://spoti.fi/2Bn0RYl
Instagram: https://www.instagram.com/unnestv/ 

Silakan dibagikan ke seluruh media sosial anda (Whatsapp, Facebook, Twitter, Instagram, dll).

Informasi seputar UNNES TV, saran, kritik dan sanggahan bisa dilayangkan via email ke podcast@mail.unnes.ac.id",https://www.youtube.com/watch?v=Q8pzuRLJjb4,2022-11-08T01:00:07Z,1891
